point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,33456,30350,30350,DeuceCourt,0 KPH,NA,NA,,,,0,DoubleFault,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0
1_1_2_1,1,1,2,1,33456,30350,33456,AdCourt,206 KPH,Flat,NA,-11.228,1.216,2.902,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,6.24,-0.825,0.042,T,1.249,-0.0,-0.165,16.665,-1.804,1.148,-12.505,-2.357,0.038,16.665,-1.804,1.148,0.0,-1.873,4.482,-12.505,-2.357,0.038,3516.06,0,0,0,0,1,0,0,1
1_1_3_1,1,1,3,1,33456,30350,30350,DeuceCourt,199 KPH,Slice,NA,-11.449,-1.272,2.921,6,Unforced Error,NA,True,Ground,BackHand,0.31 Metre,NA,Net Error,False,False,True,5.756,3.715,0.035,Wide,1.248,-0.0,1.899,-12.698,3.223,0.573,-0.573,0.363,0.038,16.435,7.359,0.976,0.0,2.097,1.967,-8.8,-0.851,0.04,2658.84,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,33456,30350,30350,AdCourt,207 KPH,Flat,NA,-11.094,1.192,2.864,2,Unforced Error,NA,False,Ground,ForeHand,2.43 Metre,NA,Long Error,False,False,True,5.012,-0.918,0.048,T,1.09,-0.0,-0.312,-11.789,-0.603,1.191,12.885,2.581,0.039,16.793,-2.397,1.216,0.0,-1.322,2.123,-8.621,-0.767,0.04,3038.58,0,0,0,0,0,0,1,2
NA,1,1,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3
1_1_5_2,1,1,5,2,33456,30350,33456,DeuceCourt,177 KPH,Flat,NA,-11.532,-1.205,2.919,9,Unforced Error,NA,False,Ground,ForeHand,2.21 Metre,NA,Long Error,True,True,True,4.436,3.241,0.04,Wide,1.129,0.0,1.836,14.597,-1.57,1.196,-12.28,-4.152,0.035,16.218,6.899,1.367,0.0,1.259,2.195,-9.683,-2.197,0.041,3272.04,0,0,0,0,0,0,1,3
1_1_6_1,1,1,6,1,33456,30350,33456,AdCourt,200 KPH,Flat,NA,-11.28,1.323,2.879,5,Winner,NA,False,Approach,ForeHand,1.22 Metre,Cross Court,NA,True,False,True,4.592,-0.074,0.048,T,1.031,-0.0,0.282,-1.976,2.948,1.375,7.292,-1.678,0.038,16.915,-1.153,1.274,0.0,-1.56,1.419,-2.363,-1.654,0.04,1606.32,0,0,0,0,0,0,2,3
1_1_7_1,1,1,7,1,33456,30350,33456,DeuceCourt,195 KPH,Slice,NA,-11.305,-1.55,2.916,3,Winner,NA,False,Drop,ForeHand,1.2 Metre,Down the Line,NA,False,False,True,4.595,3.787,0.039,Wide,1.075,0.0,2.099,-10.86,-0.597,0.794,2.326,-2.673,0.031,16.542,8.43,0.806,0.0,3.017,1.576,-8.091,0.395,0.04,NA,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,33456,30350,33456,AdCourt,193 KPH,NA,NA,,,,1,Forced Error,NA,False,Drop,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,4,3
1_2_1_1,1,2,1,1,30350,33456,33456,DeuceCourt,207 KPH,NA,NA,,,,10,Unforced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_2_2_2,1,2,2,2,30350,33456,30350,AdCourt,163 KPH,Pronated,NA,-11.451,1.054,3.069,3,Winner,NA,False,Ground,BackHand,1.29 Metre,Cross Court,NA,False,False,True,5.179,-3.069,0.037,Wide,1.35,-0.0,-1.995,-9.233,4.959,1.09,8.304,-3.712,0.038,10.412,-4.519,1.512,0.0,0.585,1.773,-5.073,3.015,0.033,2176.92,0,0,0,0,0,0,0,1
1_2_3_1,1,2,3,1,30350,33456,33456,DeuceCourt,212 KPH,NA,NA,,,,2,Unforced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,2
